2021-01-11,"SQ *CLAY CAFE AVALON gosq.com, NL",139.00,,
2021-01-11,"SWISS CHALET 1271E 709-468-6315, NL",29.87,,
2021-01-11,"SWISS CHALET 1271E 709-468-6315, NL",6.88,,
2021-01-11,"SCHOOL LUNCH ASSOCIATI 709-754-5323, NL",81.25,,
2021-01-11,"MEINEKE CAR CARE CENTER MOUNT PEARL, NL",28.69,,
2021-01-11,"CIRCLE K / IRVING #2100 ST-JOHN'S, NL",72.44,,
2021-01-11,"SUSHI MAKI ST. JOHN'S, NL",72.00,,
2021-01-08,"STARBUCKS COFFEE #2260 ST. JOHN''S, NL",42.10,,
2021-01-06,"PADDLE.NET* MAMP GMBH GREAT OAKLEY,",49.50,,
2021-01-06,"WWW.NFMUSHROOMS.COM LIVINGSTONE S, NL",19.25,,
2021-01-06,"CURRY DELIGHT MOUNT PEARL, NL",45.51,,
2021-01-05,PAYMENT THANK YOU/PAIEMEN T MERCI,,1500.00,
2021-01-04,"DOMINION BLACKMARSH ST. JOHN'S, NL",236.06,,
2021-01-04,"Amazon web services aws.amazon.co, WA 2.14 USD @ 1.308411",2.80,,
2021-01-04,"THE PAINT SHOP MOUNT PEARL, NL",16.61,,
2021-01-04,"LE CHATEAU ECOMM (CAD$) SAINT-LAURENT, QC",67.77,,
2021-01-04,"SOBEYS #340 ST. JOHN'S, NL",112.84,,
2021-01-04,"Amazon.ca Prime Member amazon.ca/pri, BC",9.19,,
2021-01-04,Spotify P12D84987E Stockholm,9.99,,
2021-01-04,"LINODE.COM 855-4546633, NJ 7.00 USD @ 1.308571",9.16,,
2021-01-04,"KOODO MOBILE PAC 111-1111111, AB",150.36,,
2021-01-04,"DIGITAL OCEAN CANADA DOWNTOWN TORO, ON 6.90 USD @ 1.308695",9.03,,
2021-01-04,PAYMENT THANK YOU/PAIEMEN T MERCI,,1000.00,
2021-01-04,"STARBUCKS COFFEE #2260 ST. JOHN''S, NL",14.32,,
2021-01-04,"MEC CANADA INC. VANCOUVER, BC",,148.29,
2021-01-04,"MEC CANADA INC. VANCOUVER, BC",,287.44,
